id,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10
10310,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
10316,same as saree,zari,big border,multicolor,party,tassels and latkans,same as saree,woven design,checked,no
10320,same as border,zari,big border,default,party,jacquard,zari woven,solid,solid,no
10328,same as border,default,small border,default,party,tassels and latkans,same as saree,zari woven,ethnic motif,no
10332,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,peacock,no
10337,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,peacock,no
10341,same as border,zari,big border,default,party,jacquard,zari woven,solid,solid,yes
10342,same as saree,zari,big border,multicolor,daily,tassels and latkans,zari woven,woven design,checked,no
10345,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
10364,same as saree,zari,small border,white,daily,default,default,zari woven,default,no
10379,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
10381,default,no border,no border,default,party,jacquard,same as saree,zari woven,default,no
10391,same as saree,temple border,small border,green,party,default,default,default,default,no
10394,same as border,zari,big border,default,traditional,jacquard,same as saree,zari woven,floral,no
10395,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
10400,same as saree,default,small border,default,party,default,same as saree,printed,default,no
10402,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,peacock,no
10408,same as saree,zari,big border,multicolor,party,tassels and latkans,same as saree,woven design,checked,no
10412,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
10426,same as saree,default,small border,default,party,default,same as saree,default,ethnic motif,no
10432,same as saree,zari,small border,cream,party,default,woven design,zari woven,peacock,no
10447,same as border,temple border,big border,default,party,jacquard,zari woven,solid,solid,yes
10455,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
10461,same as saree,temple border,small border,cream,party,jacquard,woven design,zari woven,peacock,no
10466,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,elephant,no
10471,same as saree,temple border,big border,navy blue,daily,jacquard,zari woven,solid,solid,yes
10475,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
10480,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,elephant,no
10500,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
10521,same as saree,zari,big border,multicolor,party,tassels and latkans,default,printed,checked,no
10522,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,peacock,no
10523,same as border,default,small border,default,party,tassels and latkans,same as saree,zari woven,floral,no
10525,default,no border,no border,default,party,jacquard,same as saree,zari woven,default,no
10541,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,elephant,no
10547,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,yes
10549,same as saree,solid,small border,white,traditional,default,same as saree,zari woven,default,no
10550,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
10558,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
10575,default,no border,no border,navy blue,traditional,jacquard,zari woven,zari woven,peacock,no
10579,same as saree,zari,small border,white,party,jacquard,woven design,zari woven,floral,no
10585,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
10586,same as border,default,small border,default,party,tassels and latkans,same as saree,zari woven,ethnic motif,no
10590,same as border,temple border,big border,default,party,jacquard,zari woven,solid,solid,yes
10593,same as saree,zari,big border,multicolor,daily,tassels and latkans,default,printed,checked,no
10599,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
10616,solid,zari,big border,default,daily,jacquard,zari woven,solid,solid,no
10663,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
10682,same as border,zari,big border,default,party,jacquard,default,solid,solid,no
10697,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,elephant,no
10698,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
10701,same as saree,zari,small border,white,party,jacquard,woven design,zari woven,peacock,no
10703,same as border,temple border,big border,default,party,jacquard,zari woven,solid,solid,no
10707,same as saree,zari,small border,cream,traditional,jacquard,woven design,woven design,floral,yes
10711,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
10713,same as saree,solid,small border,white,traditional,default,same as saree,zari woven,default,no
10716,same as saree,zari,small border,cream,party,default,woven design,zari woven,peacock,no
10729,default,zari,big border,default,traditional,jacquard,woven design,woven design,botanical,no
10733,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,ethnic motif,yes
10738,same as border,default,small border,green,party,default,same as saree,printed,peacock,no
10752,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,floral,yes
10781,same as saree,temple border,small border,cream,party,jacquard,woven design,zari woven,peacock,no
10789,default,zari,big border,default,traditional,jacquard,default,zari woven,ethnic motif,no
10801,same as border,zari,big border,multicolor,party,tassels and latkans,zari woven,woven design,checked,no
10805,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
10812,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
10813,same as saree,zari,small border,default,party,jacquard,zari woven,zari woven,peacock,no
10819,same as saree,woven design,small border,white,traditional,default,same as saree,printed,solid,no
10832,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
10839,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
10855,same as border,zari,big border,default,party,jacquard,default,solid,solid,no
10856,same as border,temple border,big border,yellow,party,jacquard,zari woven,solid,solid,yes
10865,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
10866,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,ethnic motif,yes
10868,solid,zari,big border,default,party,jacquard,zari woven,solid,solid,no
10893,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
10915,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
10916,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
10922,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
10938,same as border,zari,big border,default,party,jacquard,zari woven,solid,solid,yes
10945,same as saree,zari,big border,multicolor,daily,tassels and latkans,zari woven,woven design,checked,no
10946,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
10954,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
10963,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
10966,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
10970,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
10985,solid,zari,big border,default,traditional,jacquard,same as saree,zari woven,ethnic motif,no
10991,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,yes
10992,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,elephant,no
10994,same as saree,zari,small border,white,party,jacquard,woven design,zari woven,ethnic motif,no
10996,same as border,temple border,big border,yellow,party,jacquard,zari woven,solid,solid,no
11000,same as saree,default,small border,default,party,default,same as saree,default,ethnic motif,no
11006,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
11013,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
11017,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
11020,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
11025,same as saree,default,small border,green,party,default,same as saree,default,botanical,no
11051,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
